date,skq_ret,hynix_ret,nav_total_trillion,nav_implied_ret,divergence,nav_discount_pct,nav_discount_delta,sector_semiconductor,kospi_ret,usd_krw,foreign_net,institution_net,shorting_balance,shorting_balance_ratio,shorting_volume_ratio,shorting_balance_change,fut_listed,fut_basis,fut_basis_pct,fut_volume,foreign_own_pct,individual_net,nav_total_trillion_v1,nav_implied_ret_v1,divergence_v1,nav_discount_pct_v1,nav_discount_delta_v1,nav_implied_ret_raw,nav_per_share,skq_shares_v2,skq_ret_v1
20220420,0.35,0.0,23.78,-0.0,0.35,66.3,-0.1,-1.45,-0.01,1234.9,4790849300.0,-2344979700.0,885721.0,0.63,7.15,-54290.0,0.0,,,,39.65625,-2269764400.0,21.75,0.01,0.34,65.6,-0.1,-0.0,168123.0,141467571.0,0.35
20220421,-0.71,0.44,23.85,0.3,-1.01,66.6,0.3,-1.06,0.35,1237.1,-1028152600.0,-695660100.0,871863.0,0.62,6.85,-13858.0,0.0,,,,39.8125,1802166600.0,21.82,0.33,-1.04,65.9,0.3,0.3,168623.0,141467571.0,-0.71
20220422,-1.6,-2.21,23.51,-1.46,-0.14,66.7,0.0,-0.95,-0.86,1236.4,2020614100.0,-4426428000.0,876895.0,0.62,6.49,5032.0,0.0,,,,39.8125,2387072400.0,21.45,-1.69,0.09,65.9,0.0,-1.46,166154.0,141467571.0,-1.6
20220425,-1.62,-2.26,23.13,-1.59,-0.03,66.7,0.0,-3.18,-1.76,1241.7,4690894900.0,-1751787700.0,892703.0,0.63,9.87,15808.0,0.0,,,,39.84375,-2915487500.0,21.08,-1.74,0.12,65.8,-0.1,-1.59,163516.0,141467571.0,-1.62
20220426,-0.18,2.78,23.56,1.85,-2.03,67.3,0.7,0.0,0.42,1247.1,2973686500.0,-3365671000.0,904740.0,0.64,8.32,12037.0,0.0,,,,39.90625,187414400.0,21.52,2.07,-2.25,66.6,0.8,1.85,166541.0,141467571.0,-0.18
20220427,-2.94,-2.25,23.18,-1.62,-1.32,67.8,0.4,0.88,-1.1,1248.3,-1694372900.0,-5427352400.0,904237.0,0.64,12.79,-503.0,0.0,,,,39.9375,6140936600.0,21.15,-1.71,-1.23,67.0,0.4,-1.62,163846.0,141467571.0,-2.94
20220428,-0.38,0.92,23.31,0.57,-0.95,68.1,0.3,-0.95,1.08,1263.1,1941163000.0,-5744698400.0,931928.0,0.66,13.33,27691.0,0.0,,,,39.9375,3288516100.0,21.3,0.7,-1.08,67.4,0.4,0.57,164777.0,141467571.0,-0.38
20220429,0.19,2.74,23.75,1.89,-1.7,68.6,0.5,1.32,1.03,1269.4,-236389900.0,-1644373700.0,934992.0,0.66,8.03,3064.0,0.0,,,,39.96875,1678272700.0,21.74,2.06,-1.87,68.0,0.6,1.89,167884.0,141467571.0,0.19
20220502,-2.47,-1.78,23.45,-1.28,-1.19,69.0,0.4,-1.32,-0.28,1265.4,641184500.0,-10856017500.0,879848.0,0.62,4.84,-55144.0,0.0,,,,39.90625,9718911900.0,21.44,-1.34,-1.13,68.3,0.3,-1.28,165742.0,141467571.0,-2.47
20220503,0.0,-0.45,23.39,-0.25,0.25,68.9,-0.1,1.26,-0.26,1265.8,3203520700.0,-3319861100.0,880970.0,0.62,7.31,1122.0,0.0,,,,39.90625,17625500.0,21.37,-0.34,0.34,68.2,-0.1,-0.25,165332.0,141467571.0,0.0
20220504,-1.75,-0.45,23.32,-0.28,-1.47,69.4,0.5,-0.46,-0.11,1265.7,-3739264800.0,-4297100700.0,865004.0,0.61,5.96,-15966.0,0.0,,,,39.9375,7837353100.0,21.3,-0.34,-1.41,68.7,0.5,-0.28,164876.0,141467571.0,-1.75
20220506,-4.16,,23.02,-1.3,-2.86,70.3,0.9,,,1261.8,-6432877800.0,-10178760400.0,862293.0,0.61,4.91,-2711.0,0.0,,,,39.90625,16314309800.0,21.0,,,69.6,,-1.3,162739.0,141467571.0,
20220509,-5.27,0.0,23.0,-0.12,-5.15,71.8,1.5,-1.49,-1.27,1272.7,-4346828600.0,-7018036100.0,916783.0,0.65,4.91,,0.0,,,,39.8125,11792208550.0,20.99,-0.04,-5.23,71.2,1.6,-0.12,162550.0,141467571.0,-5.27
20220510,0.76,2.33,23.37,1.61,-0.85,72.0,0.2,2.07,-0.55,1274.6,1618152000.0,-2676914250.0,911482.0,0.64,12.21,-5301.0,0.0,,,,39.75,824617950.0,21.36,1.74,-0.98,71.4,0.2,1.61,165171.0,141467571.0,0.76
20220511,-3.25,0.45,23.44,0.31,-3.56,73.0,1.0,2.32,-0.17,1275.5,2058042450.0,-8165468200.0,952980.0,0.67,13.81,41498.0,0.0,,,,39.8125,6018830750.0,21.43,0.32,-3.57,72.4,1.0,0.31,165684.0,141467571.0,-3.25
20220512,-3.58,-1.36,23.19,-1.06,-2.52,73.7,0.7,-2.22,-1.63,1277.0,4636797750.0,-5239218100.0,937353.0,0.66,13.81,-15627.0,0.0,,,,39.84375,785019800.0,21.21,-1.04,-2.54,73.2,0.8,-1.06,163930.0,141467571.0,-3.58
20220513,3.02,3.21,23.7,2.2,0.82,73.5,-0.2,1.92,2.12,1286.4,1850007200.0,810445000.0,878625.0,0.62,11.61,-58728.0,0.0,,,,39.90625,-2559860700.0,21.72,2.42,0.6,73.0,-0.2,2.2,167529.0,141467571.0,3.02
20220516,0.45,-1.78,23.41,-1.24,1.69,73.0,-0.5,-0.54,-0.29,1286.0,641359850.0,-1366948950.0,910023.0,0.64,12.29,31398.0,0.0,,,,39.96875,533566350.0,21.43,-1.35,1.8,72.5,-0.5,-1.24,165448.0,141467571.0,0.45
20220517,0.11,1.81,23.7,1.24,-1.13,73.3,0.3,1.29,0.92,1281.6,-1153723750.0,1012832950.0,893867.0,0.63,11.92,-16156.0,0.0,,,,39.96875,167125800.0,21.72,1.37,-1.26,72.8,0.3,1.24,167505.0,141467571.0,0.11
20220518,0.78,0.89,23.84,0.62,0.16,73.3,-0.0,0.96,0.21,1277.2,4074842250.0,-1484945650.0,942876.0,0.67,21.92,49009.0,0.0,,,,39.9375,-1833805900.0,21.87,0.67,0.11,72.8,0.0,0.62,168543.0,141467571.0,0.78
20220519,-0.67,-2.2,23.47,-1.56,0.89,73.1,-0.2,0.45,-1.28,1269.3,5649507300.0,-1780442650.0,957963.0,0.68,15.37,15087.0,0.0,,,,40.0,-3662746800.0,21.5,-1.68,1.01,72.5,-0.3,-1.56,165911.0,141467571.0,-0.67
20220520,3.69,1.35,23.69,0.95,2.74,72.3,-0.7,0.94,1.81,1274.6,7821242900.0,-310675650.0,987459.0,0.7,21.23,29496.0,0.0,,,,40.125,-7650415800.0,21.72,1.03,2.66,71.8,-0.7,0.95,167483.0,141467571.0,3.69
20220523,1.29,0.44,23.77,0.32,0.97,72.1,-0.3,0.34,0.31,1269.5,2052319150.0,288694100.0,1157723.0,0.82,24.23,170264.0,0.0,,,,40.28125,-2330415900.0,21.79,0.32,0.97,71.5,-0.3,0.32,168012.0,141467571.0,1.29
20220524,-3.09,-3.98,23.1,-2.81,-0.28,72.1,0.1,-3.13,-1.57,1267.7,1163061200.0,-1989624150.0,1157668.0,0.82,27.76,-55.0,0.0,,,,40.3125,1241590100.0,21.13,-3.03,-0.06,71.6,0.1,-2.81,163283.0,141467571.0,-3.09
20220525,0.99,-0.46,23.02,-0.33,1.32,71.8,-0.4,0.31,0.44,1264.3,-448278150.0,1386845750.0,1164131.0,0.82,17.85,6463.0,0.0,,,,40.34375,-890532100.0,21.06,-0.35,1.34,71.2,-0.4,-0.33,162752.0,141467571.0,0.99
20220526,-0.98,-4.63,22.29,-3.18,2.2,71.1,-0.6,-1.47,-0.18,1263.3,2019524800.0,-1622293300.0,1179154.0,0.83,19.5,15023.0,0.0,,,,40.34375,-390211150.0,20.33,-3.47,2.49,70.4,-0.8,-3.18,157577.0,141467571.0,-0.98
20220527,1.1,2.91,22.73,1.98,-0.88,71.4,0.2,0.33,0.98,1266.4,3733136750.0,-1803996300.0,1148657.0,0.81,7.88,-30497.0,0.0,,,,40.34375,-1721621000.0,20.77,2.17,-1.07,70.7,0.3,1.98,160697.0,141467571.0,1.1
20220530,2.39,0.94,22.89,0.67,1.72,70.9,-0.5,0.73,1.2,1256.9,4490278950.0,-450766700.0,1078653.0,0.76,7.19,-70004.0,0.0,,,,40.40625,-4031168550.0,20.92,0.72,1.67,70.3,-0.4,0.67,161775.0,141467571.0,2.39
20220531,0.42,0.93,23.04,0.67,-0.25,71.0,0.1,0.88,0.61,1245.8,3395004750.0,-4204107250.0,995235.0,0.7,9.0,-83418.0,0.0,,,,40.46875,702246550.0,21.06,0.71,-0.29,70.3,0.0,0.67,162854.0,141467571.0,0.42
20220602,-2.43,,22.89,-0.66,-1.77,71.5,0.5,,,1238.4,-2444659100.0,-3121403700.0,984839.0,0.7,6.68,-10396.0,0.0,,,,40.53125,5548661100.0,20.92,,,70.9,,-0.66,161785.0,141467571.0,
20220603,1.73,0.0,22.89,0.03,1.7,71.0,-0.5,0.38,0.44,1251.2,2344858000.0,2180784200.0,933635.0,0.66,7.49,,0.0,,,,40.46875,-4483481800.0,20.92,-0.0,1.73,70.4,-0.5,0.03,161833.0,141467571.0,1.73
20220607,-3.62,,22.45,-1.94,-1.68,71.5,0.5,,,1241.1,-4202594000.0,-3010996850.0,896266.0,0.63,3.2,-37369.0,0.0,,,,40.53125,7268807600.0,20.48,,,70.8,,-1.94,158696.0,141467571.0,
20220608,1.33,1.92,22.74,1.3,0.03,71.5,-0.0,-0.05,-0.01,1257.1,4622573950.0,-435057500.0,872995.0,0.62,1.92,,0.0,,,,40.46875,-4181692200.0,20.77,1.43,-0.1,70.8,0.0,1.3,160753.0,141467571.0,1.33
20220609,1.42,-0.47,22.66,-0.35,1.77,71.0,-0.5,-0.78,-0.03,1255.4,-27686900.0,2375474950.0,798374.0,0.56,4.13,-74621.0,0.0,,,,40.53125,-2320648100.0,20.7,-0.35,1.77,70.3,-0.5,-0.35,160193.0,141467571.0,1.42
20220610,-1.94,-1.9,22.36,-1.35,-0.59,71.1,0.2,-0.34,-1.13,1257.6,-39671250.0,-1199178950.0,771609.0,0.55,11.26,-26765.0,0.0,,,,40.53125,1212291150.0,20.4,-1.41,-0.53,70.5,0.2,-1.35,158023.0,141467571.0,-1.94
20220613,-5.7,-4.35,21.66,-3.11,-2.59,71.9,0.8,-3.65,-3.52,1266.0,-732365100.0,-257212750.0,765190.0,0.54,9.83,-6419.0,0.0,,,,40.53125,837443750.0,19.74,-3.27,-2.43,71.2,0.7,-3.11,153112.0,141467571.0,-5.7
20220614,-0.23,0.1,21.66,-0.01,-0.22,72.0,0.1,-0.38,-0.46,1286.0,4412481300.0,91134500.0,738049.0,0.52,3.09,-27141.0,0.0,,,,40.5,-4554532950.0,19.75,0.05,-0.28,71.3,0.1,-0.01,153102.0,141467571.0,-0.23
20220615,-2.45,-1.21,21.45,-0.97,-1.48,72.4,0.4,-1.27,-1.83,1289.7,1922547350.0,-1046813850.0,711056.0,0.5,8.23,-26993.0,0.0,,,,40.59375,-949010100.0,19.57,-0.91,-1.54,71.8,0.5,-0.97,151618.0,141467571.0,-2.45
20220616,1.08,-0.51,21.39,-0.3,1.38,72.0,-0.4,-0.4,0.16,1291.3,6907472400.0,-3339086800.0,711618.0,0.5,5.56,562.0,0.0,,,,40.625,-3581772050.0,19.5,-0.37,1.45,71.3,-0.5,-0.3,151166.0,141467571.0,1.08
20220617,1.77,-1.03,21.24,-0.67,2.44,71.3,-0.7,-0.11,-0.43,1284.1,3525243300.0,987223900.0,708625.0,0.5,4.04,-2993.0,0.0,,,,40.71875,-4560902100.0,19.35,-0.77,2.54,70.6,-0.7,-0.67,150152.0,141467571.0,1.77
20220620,-2.9,-1.97,20.93,-1.48,-1.42,71.7,0.4,-1.62,-2.04,1287.5,-35896250.0,1774524250.0,755413.0,0.53,13.7,46788.0,0.0,,,,40.78125,-1678968200.0,19.06,-1.47,-1.43,71.0,0.4,-1.48,147929.0,141467571.0,-2.9
20220621,-0.72,0.74,21.04,0.53,-1.25,72.1,0.4,0.03,0.75,1291.7,-88594300.0,-564922000.0,790895.0,0.56,19.17,35482.0,0.0,,,,40.78125,623336250.0,19.17,0.55,-1.27,71.4,0.4,0.53,148718.0,141467571.0,-0.72
20220622,-2.17,-3.15,20.56,-2.26,0.09,72.1,-0.0,-1.7,-2.74,1290.6,3412758550.0,558754400.0,774702.0,0.55,4.35,-16193.0,0.0,,,,40.8125,-3721731300.0,18.72,-2.32,0.15,71.4,0.0,-2.26,145358.0,141467571.0,-2.17
20220623,-3.94,-2.17,20.23,-1.61,-2.33,72.7,0.7,-2.49,-1.22,1295.7,1054167050.0,2424116150.0,751149.0,0.53,4.59,-23553.0,0.0,,,,40.875,-3508814250.0,18.42,-1.6,-2.34,72.0,0.6,-1.61,143014.0,141467571.0,-3.94
20220624,5.0,1.55,20.46,1.11,3.89,71.7,-1.0,2.88,2.26,1300.7,5435166150.0,672449800.0,721746.0,0.51,4.05,-29403.0,0.0,,,,40.875,-6102511750.0,18.63,1.16,3.84,71.0,-1.0,1.11,144607.0,141467571.0,5.0
20220627,2.44,3.71,20.97,2.51,-0.07,71.7,0.0,1.47,1.49,1299.4,3563620100.0,-950102400.0,564005.0,0.4,0.94,-157741.0,0.0,,,,40.96875,-2761608350.0,19.13,2.68,-0.24,71.0,0.0,2.51,148234.0,141467571.0,2.44
20220628,-1.31,0.32,21.01,0.19,-1.5,72.1,0.4,0.39,0.84,1285.6,-1092645150.0,-620730200.0,559711.0,0.4,0.45,-4294.0,0.0,,,,41.03125,1791372350.0,19.18,0.23,-1.54,71.5,0.5,0.19,148513.0,141467571.0,-1.31
20220629,-1.57,-1.36,20.82,-0.89,-0.68,72.3,0.2,-1.41,-1.82,1284.9,1067195100.0,-1926670500.0,540275.0,0.38,3.84,-19436.0,0.0,,,,40.96875,782561500.0,18.99,-0.99,-0.58,71.7,0.2,-0.89,147195.0,141467571.0,-1.57
20220630,-4.17,-3.19,20.38,-2.11,-2.06,72.9,0.6,-1.01,-1.91,1292.9,-5052238250.0,-1539798800.0,456222.0,0.32,8.57,-84053.0,0.0,,,,41.0,6308050900.0,18.55,-2.32,-1.85,72.2,0.5,-2.11,144088.0,141467571.0,-4.17
20220701,-0.26,-3.85,20.15,-2.53,2.27,72.6,-0.2,-2.09,-1.17,1299.8,1093764000.0,949131950.0,391627.0,0.28,3.86,-64595.0,0.0,,,,40.90625,-1991552000.0,18.03,-2.77,2.51,71.5,-0.7,-1.15,142429.0,141467571.0,-0.26
20220704,-1.93,1.83,20.37,1.11,-3.04,73.5,0.8,-0.58,-0.22,1294.2,1325800.0,-533446600.0,398850.0,0.28,3.3,7223.0,0.0,,,,40.90625,510734300.0,18.27,1.29,-3.22,72.4,0.9,1.11,144006.0,141467571.0,-1.93
20220705,3.53,3.82,20.88,2.51,1.02,73.2,-0.3,2.32,1.8,1297.9,2558511400.0,1237779100.0,406240.0,0.29,4.23,7390.0,0.0,,,,40.90625,-3792847200.0,18.77,2.74,0.79,72.2,-0.2,2.51,147627.0,141467571.0,3.53
20220706,-3.67,-0.43,20.83,-0.26,-3.41,74.1,0.9,-1.13,-2.13,1298.0,-1909978800.0,-1486166000.0,381593.0,0.27,3.0,-24647.0,0.0,,,,40.9375,3373800700.0,18.71,-0.32,-3.35,73.1,0.9,-0.26,147247.0,141467571.0,-3.67
20220707,3.94,1.95,21.1,1.29,2.65,73.4,-0.7,2.37,1.84,1307.4,5463790000.0,1207334450.0,416074.0,0.29,5.23,34481.0,0.0,,,,40.9375,-6619502350.0,18.97,1.41,2.53,72.4,-0.7,1.29,149147.0,141467571.0,3.94
20220708,0.51,0.96,21.24,0.67,-0.16,73.5,0.0,-0.09,0.7,1302.7,782653100.0,-802039800.0,382324.0,0.27,0.49,-33750.0,0.0,,,,41.03125,151316700.0,19.1,0.69,-0.18,72.5,0.1,0.67,150139.0,141467571.0,0.51
20220711,0.0,-1.16,21.08,-0.77,0.77,73.3,-0.2,-0.87,-0.44,1299.3,1235034850.0,-429923850.0,399296.0,0.28,5.74,16972.0,0.0,,,,41.0625,-1107006950.0,18.94,-0.83,0.83,72.2,-0.3,-0.77,148978.0,141467571.0,0.0
20220712,-0.75,-0.43,21.01,-0.32,-0.43,73.4,0.1,-2.33,-0.96,1300.6,2253581200.0,-609636800.0,374508.0,0.26,3.06,-24788.0,0.0,,,,41.0625,-1699234300.0,18.88,-0.33,-0.42,72.4,0.2,-0.32,148495.0,141467571.0,-0.75
20220713,2.78,0.75,21.11,0.49,2.29,72.8,-0.6,1.52,0.47,1312.9,2838929150.0,1179404850.0,381748.0,0.27,10.55,7240.0,0.0,,,,41.125,-4131972300.0,18.99,0.56,2.22,71.8,-0.6,0.49,149216.0,141467571.0,2.78
20220714,-1.97,0.0,21.11,0.01,-1.98,73.3,0.5,0.63,-0.27,1305.9,-1284447900.0,-2042514600.0,399854.0,0.28,19.22,18106.0,0.0,,,,41.15625,3364608400.0,18.99,0.0,-1.97,72.3,0.5,0.01,149227.0,141467571.0,-1.97
20220715,1.38,5.0,21.79,3.23,-1.85,73.8,0.5,1.17,0.37,1310.0,487718200.0,1130273100.0,416984.0,0.29,12.16,17130.0,0.0,,,,41.125,-1619222950.0,19.67,3.6,-2.22,72.9,0.6,3.23,154047.0,141467571.0,1.38
20220718,1.49,2.33,22.13,1.56,-0.07,73.8,0.0,1.9,1.9,1323.7,1053773600.0,-401175550.0,388788.0,0.27,11.23,-28196.0,0.0,,,,41.125,-648517500.0,20.01,1.72,-0.23,73.0,0.1,1.56,156456.0,141467571.0,1.49
20220719,-1.34,-0.99,21.99,-0.65,-0.69,74.0,0.2,-1.04,-0.18,1317.8,1922932700.0,-1864527350.0,377651.0,0.27,8.17,-11137.0,0.0,,,,41.15625,-30145450.0,19.86,-0.73,-0.61,73.1,0.1,-0.65,155441.0,141467571.0,-1.34
20220720,2.72,2.0,22.29,1.35,1.37,73.7,-0.4,1.03,0.67,1314.9,4164488300.0,-1898585850.0,396938.0,0.28,12.71,19287.0,0.0,,,,41.1875,-2224828000.0,20.16,1.48,1.24,72.8,-0.3,1.35,157545.0,141467571.0,2.72
20220721,0.6,0.49,22.36,0.33,0.27,73.6,-0.1,0.21,0.93,1308.6,1623713250.0,-650549350.0,378566.0,0.27,5.94,-18372.0,0.0,,,,41.25,-1026888750.0,20.24,0.38,0.22,72.7,-0.1,0.33,158064.0,141467571.0,0.6
20220722,-1.44,-2.44,22.0,-1.62,0.18,73.5,-0.0,-0.71,-0.66,1312.1,425879350.0,-1173931450.0,373851.0,0.26,6.34,-4715.0,0.0,,,,41.28125,861238350.0,19.87,-1.78,0.34,72.7,0.0,-1.62,155503.0,141467571.0,-1.44
20220725,1.09,0.0,22.0,0.02,1.07,73.2,-0.3,-0.84,0.44,1311.7,-551527550.0,1695445350.0,371553.0,0.26,10.56,-2298.0,1.0,-150.0,-0.361,418.0,41.28125,-1081116500.0,19.87,-0.01,1.1,72.3,-0.4,0.02,155528.0,141467571.0,1.09
20220726,0.0,0.5,22.07,0.32,-0.32,73.3,0.1,0.68,0.39,1311.0,51449750.0,292407100.0,371529.0,0.26,9.81,-24.0,1.0,150.0,0.361,31.0,41.28125,-335252050.0,19.95,0.37,-0.37,72.5,0.2,0.32,156022.0,141467571.0,0.0
20220727,2.16,-0.5,22.01,-0.29,2.45,72.7,-0.7,0.88,0.11,1310.0,-1890165300.0,4442078800.0,363881.0,0.26,21.73,-7648.0,1.0,-200.0,-0.471,570.0,41.28125,-3878166300.0,19.87,-0.36,2.52,71.8,-0.7,-0.29,155574.0,141467571.0,2.16
20220728,0.47,-0.6,21.92,-0.43,0.9,72.4,-0.2,-0.3,0.82,1312.8,-2244991250.0,3982461200.0,377879.0,0.27,7.02,13998.0,1.0,-150.0,-0.351,746.0,41.25,-1770495200.0,19.79,-0.45,0.92,71.5,-0.3,-0.43,154912.0,141467571.0,0.47
20220729,0.12,-1.51,21.7,-0.99,1.11,72.1,-0.3,0.61,0.67,1304.0,73115200.0,1144989150.0,363134.0,0.26,9.96,-14745.0,1.0,150.0,0.351,343.0,41.21875,-1123298750.0,19.57,-1.1,1.22,71.1,-0.4,-0.99,153382.0,141467571.0,0.12
20220801,-0.7,-0.82,21.58,-0.55,-0.15,72.2,0.0,-0.24,0.03,1298.6,-544724600.0,1031814950.0,351025.0,0.25,4.74,-12109.0,1.0,300.0,0.707,300.0,41.21875,-489208000.0,19.45,-0.59,-0.11,71.2,0.1,-0.55,152546.0,141467571.0,-0.7
20220802,-2.94,-0.62,21.48,-0.46,-2.48,72.9,0.7,-1.36,-0.52,1306.4,1769891450.0,-4644912450.0,334942.0,0.24,6.33,-16083.0,1.0,650.0,1.578,577.0,41.1875,2975652750.0,19.36,-0.46,-2.48,71.9,0.7,-0.46,151847.0,141467571.0,-2.94
20220803,1.46,1.04,21.63,0.71,0.75,72.7,-0.2,-0.49,0.89,1307.2,2793659550.0,-2556084450.0,331492.0,0.23,1.6,-3450.0,1.0,-100.0,-0.239,425.0,41.25,-223641700.0,19.51,0.77,0.69,71.7,-0.2,0.71,152929.0,141467571.0,1.46
20220804,0.48,0.0,21.64,0.04,0.44,72.6,-0.1,-0.15,0.47,1310.5,1514953250.0,-1816164550.0,342578.0,0.24,12.13,11086.0,1.0,100.0,0.238,603.0,41.28125,291364200.0,19.52,0.02,0.46,71.6,-0.1,0.04,152992.0,141467571.0,0.48
20220805,1.55,1.03,21.79,0.7,0.85,72.3,-0.2,0.54,0.72,1309.7,86818450.0,1727874700.0,323219.0,0.23,4.57,-19359.0,1.0,50.0,0.117,159.0,41.3125,-1902527150.0,19.67,0.76,0.79,71.4,-0.2,0.7,154059.0,141467571.0,1.55
20220808,0.82,-2.23,21.5,-1.35,2.17,71.7,-0.6,-0.73,0.09,1299.3,1273741100.0,-1085663550.0,308183.0,0.22,5.13,-15036.0,1.0,-50.0,-0.116,307.0,41.3125,-230246400.0,19.34,-1.64,2.46,70.6,-0.8,-1.35,151985.0,141467571.0,0.82
20220809,-1.86,-1.25,21.34,-0.75,-1.11,72.0,0.3,-0.18,0.42,1304.8,-2189659100.0,110323300.0,304134.0,0.21,4.31,-4049.0,1.0,-200.0,-0.474,145.0,41.34375,2066313700.0,19.17,-0.9,-0.96,70.9,0.3,-0.75,150852.0,141467571.0,-1.86
20220810,0.24,-3.47,20.86,-2.27,2.51,71.3,-0.7,-2.53,-0.9,1305.1,5295455550.0,-3584200500.0,320592.0,0.23,9.41,16458.0,1.0,300.0,0.709,371.0,41.28125,-1688853350.0,18.69,-2.51,2.75,70.1,-0.8,-2.27,147429.0,141467571.0,0.24
20220811,3.43,1.63,21.08,1.06,2.37,70.6,-0.7,1.87,1.73,1309.1,1667039300.0,5292760550.0,320333.0,0.23,5.1,-259.0,1.0,-50.0,-0.114,223.0,41.375,-6957678650.0,18.91,1.18,2.25,69.4,-0.7,1.06,148994.0,141467571.0,3.43
20220812,-1.14,0.0,21.08,0.03,-1.17,71.0,0.3,0.74,0.16,1302.5,-2352780450.0,602786750.0,298431.0,0.21,12.06,-21902.0,1.0,0.0,0.0,256.0,41.375,1740256350.0,18.91,0.0,-1.14,69.8,0.4,0.03,149031.0,141467571.0,-1.14
20220816,1.04,,21.58,2.38,-1.34,71.4,0.4,,,1303.1,1173854400.0,426170850.0,295287.0,0.21,13.03,-3144.0,1.0,-100.0,-0.229,290.0,41.34375,-1667489050.0,19.4,,,70.3,,2.38,152573.0,141467571.0,
20220817,0.11,0.41,21.64,0.26,-0.15,71.4,0.0,-0.13,-0.67,1309.6,-1703042050.0,906410100.0,285210.0,0.2,17.49,,1.0,-350.0,-0.8,273.0,41.34375,479755700.0,19.46,0.28,-0.17,70.3,0.0,0.26,152963.0,141467571.0,0.11
20220818,-0.34,-1.44,21.43,-0.99,0.65,71.2,-0.2,0.58,-0.33,1309.8,501888800.0,-925646300.0,280832.0,0.2,14.91,-4378.0,1.0,100.0,0.229,790.0,41.3125,473673250.0,19.25,-1.05,0.71,70.1,-0.2,-0.99,151453.0,141467571.0,-0.34
20220819,-1.49,0.73,21.52,0.44,-1.93,71.8,0.6,-0.99,-0.61,1317.3,385986650.0,-1648505650.0,278464.0,0.2,18.94,-2368.0,1.0,0.0,0.0,416.0,41.34375,1270617300.0,19.35,0.51,-2.0,70.7,0.6,0.44,152122.0,141467571.0,-1.49
20220822,-4.07,-1.24,21.32,-0.94,-3.13,72.7,0.9,-1.72,-1.21,1326.7,-1738513650.0,-2864884900.0,268875.0,0.19,3.02,-9589.0,1.0,0.0,0.0,456.0,41.34375,4807522700.0,19.17,-0.93,-3.14,71.6,0.9,-0.94,150699.0,141467571.0,-4.07
20220823,-1.94,-1.68,21.06,-1.23,-0.71,72.9,0.2,-0.58,-1.1,1338.2,128553250.0,-2734061600.0,286797.0,0.2,8.35,17922.0,1.0,100.0,0.248,386.0,41.3125,2448766450.0,18.94,-1.22,-0.72,71.8,0.2,-1.23,148843.0,141467571.0,-1.94
20220824,0.25,-0.43,21.0,-0.25,0.5,72.7,-0.1,-1.12,0.5,1341.8,-1187965850.0,-1384495950.0,273362.0,0.19,4.13,-13435.0,1.0,-150.0,-0.37,711.0,41.3125,2594676500.0,18.88,-0.31,0.56,71.7,-0.1,-0.25,148468.0,141467571.0,0.25
20220825,1.23,0.97,21.16,0.75,0.48,72.6,-0.1,1.0,1.22,1341.4,303565000.0,-815613750.0,295778.0,0.21,3.73,22416.0,1.0,-200.0,-0.488,500.0,41.28125,472049800.0,19.01,0.7,0.53,71.5,-0.2,0.75,149577.0,141467571.0,1.23
20220826,0.24,1.06,21.3,0.65,-0.41,72.7,0.1,0.36,0.15,1336.9,463051500.0,-7993800.0,299470.0,0.21,2.27,3692.0,1.0,-150.0,-0.365,262.0,41.28125,-476514450.0,19.16,0.77,-0.53,71.7,0.2,0.65,150550.0,141467571.0,0.24
20220829,-3.65,-2.73,20.89,-1.93,-1.72,73.2,0.5,-2.4,-2.18,1332.5,1844517400.0,-3000568600.0,282209.0,0.2,1.85,-17261.0,1.0,0.0,0.0,474.0,41.28125,1327046250.0,18.78,-2.0,-1.65,72.1,0.4,-1.93,147637.0,141467571.0,-3.65
20220830,0.38,0.76,21.0,0.53,-0.15,73.2,0.0,1.28,0.99,1347.7,-274749250.0,-1728333350.0,305624.0,0.22,9.22,23415.0,1.0,200.0,0.503,245.0,41.3125,1980265050.0,18.88,0.56,-0.18,72.2,0.1,0.53,148414.0,141467571.0,0.38
20220831,1.89,2.15,21.3,1.43,0.46,73.1,-0.1,-0.11,0.86,1347.5,2481860500.0,-841946000.0,307309.0,0.22,4.55,1685.0,1.0,-50.0,-0.123,317.0,41.3125,-1601148700.0,19.17,1.54,0.35,72.1,-0.1,1.43,150532.0,141467571.0,1.89
20220901,-2.72,-2.94,20.87,-2.0,-0.72,73.3,0.2,-1.61,-2.28,1345.1,2395636900.0,-5106917300.0,319568.0,0.23,3.93,12259.0,1.0,-100.0,-0.254,1472.0,41.375,2697275200.0,18.76,-2.14,-0.58,72.3,0.2,-2.0,147524.0,141467571.0,-2.72
20220902,-0.89,-0.76,20.76,-0.51,-0.38,73.4,0.1,-1.29,-0.26,1351.4,-140241250.0,-2101408650.0,351999.0,0.25,9.5,32431.0,1.0,-300.0,-0.768,1160.0,41.40625,2213819250.0,18.67,-0.51,-0.38,72.4,0.1,-0.51,146772.0,141467571.0,-0.89
20220905,0.0,-0.65,20.68,-0.4,0.4,73.3,-0.1,-0.22,-0.24,1356.5,880456550.0,1527934900.0,359279.0,0.25,10.63,7280.0,1.0,-150.0,-0.384,269.0,41.5,-2279065050.0,18.58,-0.47,0.47,72.2,-0.2,-0.4,146187.0,141467571.0,0.0
