date,year,skq_ret,hynix_ret,divergence,w_hynix,beta_roll120,beta_minus_w_roll120,divergence_slope_roll120
20260209,2026,9.53,5.72,4.03,0.9605487038814421,0.9483081554892221,-0.012240548392219996,0.019263635725253105
20260210,2026,-3.55,-1.24,-2.36,0.9625549376228032,0.9534752244273642,-0.009079713195438988,0.024072814068687554
20260211,2026,-2.03,-1.83,-0.27,0.9620810327650343,0.9540259571001339,-0.00805507566490038,0.024536108338189772
20260212,2026,7.14,3.26,4.01,0.9614049268968293,0.9591135119918904,-0.002291414904938893,0.029468475667955935
20260213,2026,-2.11,-0.9,-1.24,0.9625995581455155,0.9661187598695319,0.0035192017240164297,0.03625354170583509
20260219,2026,1.43,,-0.1,0.9623018147298182,0.9665751178937794,0.0042733031639611285,0.03632550126980979
20260220,2026,2.47,6.15,-3.45,0.9628332792522959,0.9629503428317778,0.00011706357948193524,0.031110905043844703
20260223,2026,0.0,0.21,-0.2,0.9649232515551677,0.9651673110346027,0.0002440594794350659,0.03319443779772593
20260224,2026,6.38,5.68,0.9,0.9650282719435329,0.9622156661865467,-0.002812605756986164,0.029406777053267705
20260225,2026,4.86,1.29,3.61,0.9668630107572463,0.9618731935252605,-0.0049898172319858825,0.029068437617365436
20260226,2026,4.95,7.96,-2.75,0.96726655190911,0.9499409955197834,-0.017325556389326646,0.015936624350514524
20260227,2026,-5.01,-3.46,-1.66,0.9696129204593334,0.9505738416453122,-0.019039078814021226,0.016070203725192765
20260303,2026,-9.92,,1.22,0.9684837031129827,0.9501753670139748,-0.01830833609900795,0.015711000653318243
20260304,2026,-12.74,-9.58,-3.49,0.9645913962359968,0.9779440900177337,0.01335269378173698,0.04073723843005987
20260305,2026,11.64,10.84,1.22,0.9610690951727682,0.9835735562768294,0.022504461104061235,0.04490777892559566
20260306,2026,-2.3,-1.81,-0.56,0.964695668938908,0.9844042357438871,0.019708566804979122,0.04571220528974276
20260309,2026,-7.96,-9.52,1.23,0.9640740240740769,0.9775738483677264,0.013499824293649487,0.0376778522856837
20260310,2026,8.84,12.2,-2.88,0.9604967497643044,0.9619757840893641,0.0014790343250596916,0.020508864401101556
20260311,2026,1.99,1.81,0.24,0.9646242220830455,0.9620701000604612,-0.0025541220225843153,0.020578803184140553
20260312,2026,-1.95,-2.62,0.58,0.9652094749356851,0.9592410015797572,-0.005968473355927872,0.017335898940679835
20260313,2026,-3.61,-2.15,-1.54,0.9642955563845002,0.9571470158000835,-0.007148540584416607,0.014537703462676783
20260316,2026,5.24,7.03,-1.54,0.9634950692123994,0.9530657496668399,-0.010429319545559479,0.009997402701961507
20260317,2026,4.45,-0.41,4.85,0.9658024850672915,0.9453622890428968,-0.02044019602439473,0.0012022316616493204
20260318,2026,7.33,8.87,-1.23,0.9656854386814268,0.9415619666706649,-0.024123472010761815,-0.003295511135194156
20260319,2026,-3.02,-4.07,0.93,0.9684164664204077,0.9438249121055912,-0.02459155431481652,-0.0016918594590531477
20260320,2026,-0.49,-0.59,0.08,0.9671559563656531,0.946626041241006,-0.02052991512464708,0.0004869463768819318
20260323,2026,-8.39,-7.35,-1.28,0.9669574993739012,0.9556185931680423,-0.011338906205858867,0.008286646917481147
20260324,2026,6.82,5.68,1.34,0.964439213928752,0.9599831978056436,-0.0044560161231084194,0.012410518479317048
20260325,2026,1.68,0.91,0.8,0.9662746455998016,0.9599969156528159,-0.006277729946985722,0.01238169641613586
20260326,2026,-7.77,-6.23,-1.75,0.9665692232212135,0.9661689388474662,-0.00040028437374728387,0.018134415060039294
20260327,2026,-2.51,-1.18,-1.37,0.9644204074464028,0.9672327128274267,0.0028123053810239496,0.019124474754294945
20260330,2026,-6.25,-5.31,-1.12,0.9640192147768705,0.9688535781154287,0.004834363338558245,0.020525747029107515
20260331,2026,-8.53,-7.56,-1.25,0.9621266670986557,0.9677007540445621,0.005574086945906442,0.018296798056952106
20260401,2026,7.4,10.66,-2.81,0.9576779599975435,0.959167967901738,0.0014900079041945125,0.009081206642426478
20260402,2026,-6.29,-7.05,0.5,0.9615188680669688,0.9591213941071699,-0.002397473959798946,0.008797169814370131
20260403,2026,2.88,5.54,-2.43,0.958753647914977,0.956220852265158,-0.0025327956498190085,0.005573100487046885
20260406,2026,0.83,1.14,-0.27,0.9608227080945485,0.932788669792485,-0.028034038302063524,-0.01957361078609597
20260407,2026,2.46,3.39,-0.8,0.9612627891722972,0.9320862907132563,-0.02917649845904091,-0.020323469947101762
20260408,2026,15.83,12.77,3.54,0.9624676719263626,0.953489749743351,-0.008977922183011633,0.00031753108133721525
20260409,2026,-3.11,-3.39,0.16,0.9665769253100356,0.9507822431836658,-0.015794682126369808,-0.002514364972435264
20260410,2026,1.43,2.91,-1.37,0.9654375218896826,0.9489041177161873,-0.016533404173495247,-0.0044969173275036505
20260413,2026,2.11,1.27,0.89,0.9663915841052659,0.9513664874407999,-0.015025096664466053,-0.0027484891125532066
20260414,2026,10.34,6.06,4.48,0.9668001246766732,0.9624873450065091,-0.00431277967016408,0.008091307153676229
20260415,2026,3.91,2.99,1.0,0.9686257883206045,0.9664743879792774,-0.0021514003413271032,0.011823150409415535
20260416,2026,3.76,1.67,2.13,0.9694358998505772,0.9661543029041327,-0.003281596946444476,0.011448589346446192
20260417,2026,-1.16,-2.34,1.11,0.9698267505830889,0.9649644044277994,-0.004862346155289465,0.01022602197920697
20260420,2026,2.79,3.37,-0.48,0.9691115337291922,0.9634684439019694,-0.005643089827222836,0.008677910204838978
20260421,2026,2.43,4.97,-2.4,0.9700777240252377,0.9581682519932624,-0.011909472031975343,0.002851834574275956
20260422,2026,0.28,-0.08,0.36,0.9714313449836315,0.9537372712195263,-0.017694073764105145,-0.0017569690355507392
20260423,2026,1.11,0.16,0.95,0.9714303573929345,0.9476551442154272,-0.023775213177507304,-0.00795722716108206
20260424,2026,-0.41,-0.24,-0.17,0.9714692124457076,0.9620357869622879,-0.009433425483419744,0.005905287896266538
20260427,2026,8.83,5.73,3.27,0.9714367234281122,0.9679473360022377,-0.0034893874258744573,0.011642437234006842
20260428,2026,2.79,0.62,2.19,0.9729617054010729,0.96183037050617,-0.011131334894902811,0.005502242006011593
20260429,2026,2.34,-0.54,2.86,0.9731226970490877,0.9690966005886172,-0.004026096460470474,0.011821328860352372
20260430,2026,1.33,-0.54,1.86,0.9729869894042618,0.973473243538732,0.000486254134470232,0.01601174623822835
20260504,2026,17.84,,5.66,0.9728637783177643,0.9698981683642811,-0.0029656099534831615,0.012433792277463452
20260506,2026,9.89,,-0.49,0.9757906306646409,0.9691159300093043,-0.006674700655336596,0.011629714511695309
20260507,2026,0.92,3.31,-2.32,0.9780856756717768,0.9730508759721647,-0.00503479969961218,0.015424414557783105
20260508,2026,-0.09,1.93,-1.98,0.9787369198980991,0.9730572987342017,-0.005679621163897419,0.015294345533184414
20260511,2026,8.11,11.51,-3.16,0.9791711546008585,0.9565636387394529,-0.022607515861405525,-0.0022695829880519263
20260512,2026,-5.14,-2.39,-2.79,0.981287612044517,0.962358484372981,-0.018929127671535984,0.0034508757638603486
20260513,2026,5.68,7.68,-1.86,0.980804990731266,0.9582996516790054,-0.022505339052260598,-0.001071768964839745
20260514,2026,-1.6,-0.3,-1.3,0.9821609436647263,0.9513528311679249,-0.030808112496801376,-0.008628374624395812
20260515,2026,-6.23,-7.66,1.3,0.9821137471854415,0.9576039668580882,-0.024509780327353292,-0.003559523749766226
20260518,2026,-0.46,1.15,-1.59,0.9806610891933075,0.953686794570204,-0.026974294623103523,-0.007856525052757492
20260519,2026,-6.68,-5.16,-1.61,0.9809067118284608,0.9593381201289801,-0.021568591699480666,-0.0025101140975753696
20260520,2026,0.88,0.0,0.88,0.9799025495020307,0.9584856536287716,-0.021416895873259123,-0.0033713448254659778
20260521,2026,14.58,11.17,3.63,0.979910938518814,0.969629123718983,-0.010281814799830924,0.006145058516924494
20260522,2026,0.51,0.05,0.45,0.9818656728037538,0.9715019396644061,-0.010363733139347686,0.008015315766836341
20260526,2026,-0.34,,-5.96,0.9818134786107037,0.9743549006923834,-0.007458577918320275,0.010851791004858646
20260527,2026,8.04,9.31,-1.11,0.9827658070702334,0.9708827321713164,-0.011883074898917045,0.006781778691226127
20260528,2026,-3.06,2.05,-5.08,0.9842069959405938,0.9694690967091399,-0.014737899231453855,0.005220310104333457
20260529,2026,-0.32,1.92,-2.21,0.984512924956143,0.9711264152997342,-0.013386509656408752,0.006904938122496322
20260601,2026,1.87,1.29,0.6,0.9847763010357358,0.9711528993185828,-0.013623401717152928,0.006927137579472024
20260602,2026,7.17,-0.13,7.3,0.9849566817270465,0.9687395771543359,-0.01621710457271064,0.004390712917086301
20260604,2026,1.11,,3.7,0.9849517710711737,0.970244623819828,-0.014707147251345698,0.005863794499850317
20260605,2026,-7.57,-9.92,2.2,0.9845566577943553,0.9643754851321702,-0.02018117266218511,-0.0009121398688934419
20260608,2026,-11.13,-7.68,-3.57,0.9829083096027893,0.9755699712733008,-0.007338338329488492,0.009823487181213836
20260609,2026,13.51,15.91,-2.11,0.981593745623026,0.9640667716667997,-0.017526973956226377,-0.003369471400669481
20260610,2026,-6.78,-7.54,0.64,0.9840444513173089,0.964850212133805,-0.019194239183503936,-0.0030079891588950013
20260611,2026,3.8,2.59,1.26,0.9828056127951094,0.9683957468669954,-0.014409865928113996,0.00041750110581180764
20260612,2026,10.59,2.33,8.29,0.9832195052171544,0.9692455444317504,-0.013973960785404027,0.0010661281141706445
20260615,2026,4.05,6.42,-2.26,0.9835653472696099,0.9651618385970587,-0.01840350867255114,-0.0031977751251874766
20260616,2026,6.23,4.11,2.18,0.9845555987461432,0.9639840677039309,-0.02057153104221232,-0.004584719165431652
20260617,2026,6.33,5.84,0.58,0.9851292403415152,0.964994972546117,-0.020134267795398175,-0.003983854947562232
20260618,2026,6.52,6.51,0.11,0.9859615400103859,0.967988955246571,-0.017972584763814914,-0.0012852971503396625
20260619,2026,4.71,2.94,1.81,0.9868084523737126,0.9698076496162542,-0.01700080275745841,0.0005104635464484644
20260622,2026,10.67,5.61,5.14,0.9871813456097822,0.9774280967646628,-0.009753248845119411,0.0079540504102563
20260623,2026,-7.01,-12.47,5.31,0.9878677878143506,0.9521348015339842,-0.03573298628036636,-0.018605255023682286
20260624,2026,-1.8,0.98,-2.76,0.9861547528670763,0.9522581239305438,-0.03389662893653256,-0.01848188032556913
20260625,2026,5.56,13.06,-7.32,0.9862869814622395,0.9272150474427282,-0.059071934019511274,-0.044267697630420294
20260626,2026,-9.43,-8.36,-1.17,0.9878697162209219,0.9326033358365797,-0.05526638038434217,-0.03925509590271601
20260629,2026,-4.65,-1.68,-2.99,0.9867439094594264,0.9406449348135587,-0.04609897464586765,-0.03161070119399492
20260630,2026,3.48,0.84,2.65,0.9865074052033188,0.9396864411954989,-0.046820964007819876,-0.03257317586839484
20260701,2026,3.54,-3.4,6.9,0.9876012176347867,0.9307221895693081,-0.05687902806547862,-0.04160176068270285
20260702,2026,-13.2,-14.57,1.18,0.9871825011486633,0.928500453417104,-0.058682047731559384,-0.04473759951431512
20260703,2026,4.2,10.88,-6.52,0.9850436619616955,0.9127093655949907,-0.07233429636670474,-0.06096574531147451
20260706,2026,-5.92,-3.38,-2.58,0.9865011955904833,0.9171209877808132,-0.06938020780967014,-0.05660970851948144
20260707,2026,-9.3,-6.06,-3.32,0.9860442612546523,0.9247896020152773,-0.06125465923937501,-0.04908046371137515
20260708,2026,-6.34,-5.68,-0.74,0.9851634855013577,0.9277933065963626,-0.05737017890499507,-0.04621155718132869
20260709,2026,4.49,5.3,-0.73,0.9843103289138572,0.9270816031557274,-0.05722872575812976,-0.046999602460037655
20260710,2026,6.18,-0.27,6.45,0.9850905255590456,0.9256484642964075,-0.05944206126263818,-0.04845865100371718
20260713,2026,-17.6,-15.37,-2.46,0.985048530463332,0.939764804999719,-0.04528372546361292,-0.034968692478199774
20260714,2026,2.5,3.69,-1.12,0.9823994112117532,0.9390662994662579,-0.04333311174549537,-0.03569116934472265
20260715,2026,16.13,8.83,7.45,0.9830459110149485,0.9537121512719897,-0.02933375974295882,-0.021205300556683754
20260716,2026,-12.3,-11.53,-0.95,0.984398427097396,0.9580369089882333,-0.02636151810916265,-0.01716250199722709
20260720,2026,-2.89,-4.23,1.27,0.9824213095795115,0.9572976593999366,-0.025123650179574852,-0.017989527835566666
20260721,2026,6.46,4.08,2.45,0.9816783332488388,0.9593407254677147,-0.022337607781124147,-0.015985584358494443
20260722,2026,-1.84,-0.33,-1.52,0.9823797481179649,0.9593303752392278,-0.023049372878737096,-0.016002125654182808
20260723,2026,-0.73,4.86,-5.51,0.9823148634351629,0.9545721899745369,-0.02774267346062609,-0.020811141532721025
20260724,2026,-9.17,-8.34,-0.97,0.9831298285071468,0.9603432644253695,-0.02278656408177726,-0.015242419685338886
20260727,2026,-1.17,3.24,-4.35,0.9816315872283284,0.9600149642324226,-0.021616622995905832,-0.01594208478770826
20260728,2026,-15.6,-14.65,-1.21,0.9822058254765295,0.9637367201139956,-0.018469105362533877,-0.012574426548007826
20260729,2026,-8.11,-9.61,1.31,0.979199361998876,0.9600565262287215,-0.01914283577015452,-0.0163239400037291
20260730,2026,-6.0,-5.64,-0.48,0.9770730140582728,0.9586208793376961,-0.01845213472057672,-0.017857432941806375
20260731,2026,29.91,29.95,0.68,0.9757962642278986,0.9598753573965234,-0.015920906831375148,-0.016779240470283837
20260803,2026,-1.25,-8.79,7.37,0.9812390722354359,0.9488613117195991,-0.03237776051583685,-0.028073073194999604
20260804,2026,-1.85,-4.79,2.78,0.9794612431110782,0.9475011024563039,-0.03196014065477426,-0.02936555656257716
20260805,2026,5.57,5.77,-0.08,0.9795637331714803,0.9473717807314179,-0.032191952440062344,-0.029635184658839134
20260806,2026,-13.32,-10.37,-3.15,0.9806385560100098,0.9537689797052957,-0.026869576304714093,-0.023293976542939132
20260807,2026,-3.2,-4.88,1.58,0.9784631210199355,0.948699920018432,-0.029763201001503536,-0.028436173984338165
20260810,2026,1.06,-0.14,1.19,0.9773875886786704,0.9478207772119001,-0.029566811466770315,-0.029323334738702054
20260811,2026,-0.42,0.35,-0.76,0.9773195248571043,0.9476871617033054,-0.029632363153798913,-0.029472995190476657
20260812,2026,8.36,5.54,2.94,0.977411940764309,0.9484619875213526,-0.02894995324295646,-0.028735483744760114
20260813,2026,9.08,5.92,3.29,0.9785610197294253,0.9513213456170927,-0.027239674112332635,-0.025896054737485054
20260814,2026,3.31,3.26,0.11,0.9797198901965223,0.951368355337002,-0.028351534859520244,-0.025860677192252615
20260818,2026,-1.65,1.03,-2.66,0.9803489300035546,0.9546127359465303,-0.02573619405702432,-0.022696548934720572
20260819,2026,-11.54,-9.75,-1.98,0.9805341297580904,0.9587959419531953,-0.021738187804895115,-0.01855229875862796
20260820,2026,11.85,12.73,-0.61,0.9785045969429115,0.9571199370834796,-0.02138465985943183,-0.02034114383174429
20260821,2026,0.0,2.31,-2.26,0.9808890636167473,0.9559845295372603,-0.024904534079487006,-0.02148013633643673
20260824,2026,-4.19,-3.41,-0.85,0.98132516383095,0.9601087474895366,-0.02121641634141347,-0.01744709418933283
20260825,2026,-1.49,0.42,-1.9,0.9806591356750687,0.9589483702728028,-0.021710765402265908,-0.018635165965132098
20260826,2026,-0.19,0.6,-0.78,0.9807788611546111,0.9589329343956795,-0.0218459267589316,-0.018650832942203044
20260827,2026,0.95,2.49,-1.49,0.9808828396753174,0.9520185676418302,-0.02886427203348718,-0.025791414499888775
20260828,2026,-3.75,-4.45,0.62,0.9813363307100679,0.9493164591837815,-0.03201987152628638,-0.028815637582709924
20260831,2026,0.88,1.27,-0.36,0.9804640012725516,0.949002150449054,-0.03146185082349762,-0.02914674517350137
20260901,2026,2.89,1.14,1.77,0.9807363766063703,0.9510465778108327,-0.02968979879553757,-0.02734356785647366
20260902,2026,-7.97,-4.73,-3.33,0.9809122500482611,0.9605927561005582,-0.020319493947702938,-0.018250011417147497
20260903,2026,-0.1,-1.05,0.93,0.9800014156588015,0.9603093996483396,-0.019692016010461888,-0.018535197303614793
20260904,2026,6.12,3.2,2.99,0.9798075578102615,0.9621179811058332,-0.017689576704428278,-0.01675397510285165
20260907,2026,8.07,8.26,-0.03,0.9804034846233851,0.9613773330368923,-0.01902615158649279,-0.01754850581871967
20260908,2026,0.53,0.56,-0.02,0.9818663155080144,0.9633258533474403,-0.018540462160574145,-0.015712816786929217
20260909,2026,0.62,3.51,-2.83,0.9819775623790584,0.9625674230272058,-0.01941013935185265,-0.01648464526450926
20260910,2026,-0.26,-0.16,-0.11,0.9825726273454868,0.9645517848473516,-0.01802084249813518,-0.014682201074427383
20260911,2026,-4.05,-2.21,-1.88,0.982492234237816,0.9662691248085795,-0.016223109429236438,-0.013000361005876804
20260914,2026,-8.17,-7.12,-1.18,0.982101425946776,0.9681170403228672,-0.013984385623908802,-0.01116993591217147
20260915,2026,0.2,0.36,-0.29,0.9807584248184328,0.9662306715290576,-0.014527753289375167,-0.013192868584863595
20260916,2026,0.3,2.63,-2.28,0.9810636920158621,0.9640076840658695,-0.017056007949992624,-0.015495572855165972
